FromType,FromName,Edge,ToType,ToName,Weight
User,2row,Retweeted by,User,bernorjill,1
User,8___Tristan___8,Retweeted by,User,8___Tristan___8,2
User,8___Tristan___8,Retweeted by,User,lizjclark80,1
User,ACEBIGGLIL,Retweeted by,User,DarkDrai,1
User,ACEBIGGLIL,Retweeted by,User,FrancisNgannou_,1
User,ACEBIGGLIL,Retweeted by,User,LVanessa213,1
User,ACEBIGGLIL,Retweeted by,User,kirbygloverredo,1
User,ALeftoverture,Retweeted by,User,AnnabelleHawk2,1
User,ALeftoverture,Retweeted by,User,BluRidge4Bernie,1
User,ALeftoverture,Retweeted by,User,DebsDiaries,1
User,APB_Pa,Retweeted by,User,PDXorax,2
User,AdrianneEcho,Retweeted by,User,RynnBrooke,1
User,AdrianneEcho,Retweeted by,User,jonrocks69,1
User,AdrianneEcho,Retweeted by,User,rotunda_rotunda,1
User,AdrianneEcho,Retweeted by,User,taddyho,1
User,AlineValdez13,Retweeted by,User,MikeJoh81830484,1
User,AlineValdez13,Retweeted by,User,mkelly317,1
User,AllenTaira,Retweeted by,User,Randy_Relf,1
User,AmericanMohawk,Retweeted by,User,HillbillyTruth2,1
User,AngryArab1,Retweeted by,User,HThurs,1
User,AnnOster13,Retweeted by,User,FrostlichTheDK,1
User,AnneRadley,Retweeted by,User,debaptiste_john,1
User,ArriolaErick,Retweeted by,User,Skankyhunt,1
User,Bananas4Bernie,Retweeted by,User,AeldariMark,1
User,Bananas4Bernie,Retweeted by,User,AnnabelleHawk2,1
User,Bananas4Bernie,Retweeted by,User,ArielleCurtin,1
User,Bananas4Bernie,Retweeted by,User,FishermanYooper,1
User,Bananas4Bernie,Retweeted by,User,Fredric_Ward,1
User,Bananas4Bernie,Retweeted by,User,HailieTattrie,1
User,Bananas4Bernie,Retweeted by,User,HannahY46659731,1
User,Bananas4Bernie,Retweeted by,User,IanGabrielDraws,1
User,Bananas4Bernie,Retweeted by,User,IsotopeC14,1
User,Bananas4Bernie,Retweeted by,User,JMotley9,1
User,Bananas4Bernie,Retweeted by,User,KeelingCurve_9,1
User,Bananas4Bernie,Retweeted by,User,LynnRudd7,1
User,Bananas4Bernie,Retweeted by,User,MaudlinMaenad,1
User,Bananas4Bernie,Retweeted by,User,R3d_Horse,1
User,Bananas4Bernie,Retweeted by,User,RMpodol,1
User,Bananas4Bernie,Retweeted by,User,RtDassler,1
User,Bananas4Bernie,Retweeted by,User,SJB6991,1
User,Bananas4Bernie,Retweeted by,User,Sarushi_BR,1
User,Bananas4Bernie,Retweeted by,User,SebastosPublius,1
User,Bananas4Bernie,Retweeted by,User,Tachyon_Master,1
User,Bananas4Bernie,Retweeted by,User,TheRuralLife4Me,1
User,Bananas4Bernie,Retweeted by,User,TriciaHill7,1
User,Bananas4Bernie,Retweeted by,User,WinPropP,1
User,Bananas4Bernie,Retweeted by,User,YourBossCharlie,1
User,Bananas4Bernie,Retweeted by,User,bootyspankinn,1
User,Bananas4Bernie,Retweeted by,User,debaptiste_john,1
User,Bananas4Bernie,Retweeted by,User,jeantado,1
User,Bananas4Bernie,Retweeted by,User,matrock_7,1
User,Bananas4Bernie,Retweeted by,User,melodijoy,1
User,Bananas4Bernie,Retweeted by,User,notokaywithit,1
User,Bananas4Bernie,Retweeted by,User,rebeccaanne3,1
User,Bananas4Bernie,Retweeted by,User,revolt777,1
User,Bananas4Bernie,Retweeted by,User,savanahloverose,1
User,Bananas4Bernie,Retweeted by,User,wreck_writer,1
User,Barebeautybody,Retweeted by,User,Beezzwaxx99,1
User,Barebeautybody,Retweeted by,User,Blakdragonheart,1
User,Barebeautybody,Retweeted by,User,FrostlichTheDK,1
User,Barebeautybody,Retweeted by,User,PottPoll,1
User,Barebeautybody,Retweeted by,User,TheSlick001,1
User,Barebeautybody,Retweeted by,User,carolynreams1,1
User,Barebeautybody,Retweeted by,User,jennasky38377,1
User,Barebeautybody,Retweeted by,User,vox_politica,1
User,BeauTFC,Retweeted by,User,QuixSurfer,1
User,BeauTFC,Retweeted by,User,Sarushi_BR,1
User,BeauTFC,Retweeted by,User,larebil48,1
User,BeauTFC,Retweeted by,User,legionemu396,1
User,BeauTFC,Retweeted by,User,nahoo_unite,1
User,BernForBernie20,Retweeted by,User,AlannRyan,1
User,BernForBernie20,Retweeted by,User,AmyJeanKenna5,1
User,BernForBernie20,Retweeted by,User,AnnabelleHawk2,1
User,BernForBernie20,Retweeted by,User,ArielleCurtin,1
User,BernForBernie20,Retweeted by,User,FishermanYooper,1
User,BernForBernie20,Retweeted by,User,Fredric_Ward,1
User,BernForBernie20,Retweeted by,User,Hamigakiwanwan,1
User,BernForBernie20,Retweeted by,User,IDIOTdella,1
User,BernForBernie20,Retweeted by,User,KeelingCurve_9,1
User,BernForBernie20,Retweeted by,User,Knowmium,1
User,BernForBernie20,Retweeted by,User,LuckyLuna07,1
User,BernForBernie20,Retweeted by,User,LukesReceipts,1
User,BernForBernie20,Retweeted by,User,MaudlinMaenad,1
User,BernForBernie20,Retweeted by,User,Nunyazbiz,1
User,BernForBernie20,Retweeted by,User,PDXorax,1
User,BernForBernie20,Retweeted by,User,StatelessMan18,1
User,BernForBernie20,Retweeted by,User,bootyspankinn,1
User,BernForBernie20,Retweeted by,User,caseymacy8,1
User,BernForBernie20,Retweeted by,User,cryptobhagwan,1
User,BernForBernie20,Retweeted by,User,debaptiste_john,1
User,BernForBernie20,Retweeted by,User,drcaban,1
User,BernForBernie20,Retweeted by,User,jeantado,1
User,BernForBernie20,Retweeted by,User,kevinjbrauer,1
User,BernForBernie20,Retweeted by,User,lupo4cl2,1
User,BernForBernie20,Retweeted by,User,nick_wsuydsa,1
User,BernForBernie20,Retweeted by,User,openskies7,1
User,BernForBernie20,Retweeted by,User,owlwoman911_,1
User,BernForBernie20,Retweeted by,User,polirealm,1
User,BernForBernie20,Retweeted by,User,rebeccafiercexo,1
User,BernForBernie20,Retweeted by,User,soakfeet,1
User,BernPress,Retweeted by,User,Skankyhunt,1
User,BernPress,Retweeted by,User,bastuny,1
User,BernToAsch,Retweeted by,User,PottPoll,1
User,BernTractor,Retweeted by,User,sayarita,1
User,Bernie4USAPrez,Retweeted by,User,ishtarmuz,1
User,BigRfaze,Retweeted by,User,Shiningtheligh1,1
User,Big_Jim_Larkin,Retweeted by,User,BillHog15360397,1
User,Boss_Guillotine,Retweeted by,User,AnnabelleHawk2,1
User,Boss_Guillotine,Retweeted by,User,ArielleCurtin,2
User,Boss_Guillotine,Retweeted by,User,GabrielArcari2,1
User,Boss_Guillotine,Retweeted by,User,Kalidog4,1
User,Boss_Guillotine,Retweeted by,User,Rahnaseeta,1
User,Boss_Guillotine,Retweeted by,User,Staley1,1
User,Boss_Guillotine,Retweeted by,User,aerwaves_,1
User,Boss_Guillotine,Retweeted by,User,bernorjill,1
User,Boss_Guillotine,Retweeted by,User,jennasky38377,1
User,Boss_Guillotine,Retweeted by,User,marc_shariat,1
User,Boss_Guillotine,Retweeted by,User,mymindgetslost,1
User,Boss_Guillotine,Retweeted by,User,ravelesm,1
User,Boss_Guillotine,Retweeted by,User,scotty2971,1
User,Boss_Guillotine,Retweeted by,User,subliminal_cat,1
User,Boss_Guillotine,Retweeted by,User,theGuruWithin,1
User,Boss_Guillotine,Retweeted by,User,twinkeldink34,2
User,Brianarbour420,Retweeted by,User,bernorjill,1
User,Brianarbour420,Retweeted by,User,bobokkin,1
User,Brianarbour420,Retweeted by,User,ishtarmuz,1
User,BrookeMaine,Retweeted by,User,DarkDrai,1
User,BrookeMaine,Retweeted by,User,Djengo44,1
User,BrookeMaine,Retweeted by,User,HThurs,1
User,BrookeMaine,Retweeted by,User,PDXorax,1
User,BrunoBernier1,Retweeted by,User,ElderService,1
User,BrunoBernier1,Retweeted by,User,revolt777,1
User,BuniculaTv,Retweeted by,User,kaffkarockopera,1
User,BuniculaTv,Retweeted by,User,myrahenry24,1
User,BuniculaTv,Retweeted by,User,theoc2ps,1
User,CDZ_999,Retweeted by,User,CDZ_999,1
User,CHRISTLORD,Retweeted by,User,AngelsDivine,3
User,CJPendragon,Retweeted by,User,GuillermoDelAln,1
User,CJPendragon,Retweeted by,User,TheAwkwardGOP,1
User,CTPatriot2006,Retweeted by,User,BillHog15360397,1
User,CTPatriot2006,Retweeted by,User,CarthyismsRad,1
User,CTPatriot2006,Retweeted by,User,EuroYankeeBlog,1
User,CTPatriot2006,Retweeted by,User,bernorjill,1
User,CTPatriot2006,Retweeted by,User,ishtarmuz,1
User,CTPatriot2006,Retweeted by,User,ormedesmarais,1
User,CagedBirdsCafe,Retweeted by,User,AgileApophenia,1
User,CallingBSonU,Retweeted by,User,HouckLianna1,1
User,CallingBSonU,Retweeted by,User,PaDznynut,1
User,Carolin75054091,Retweeted by,User,VanStreetDog,1
User,CentristsSuck,Retweeted by,User,CarthyismsRad,1
User,Chrisf975,Retweeted by,User,BuckAdam69,1
User,CindiTurchik,Retweeted by,User,BillHog15360397,1
User,CindiTurchik,Retweeted by,User,lovinglake,1
User,CitizensForBern,Retweeted by,User,Decima28936219,1
User,CitizensForBern,Retweeted by,User,HThurs,1
User,CitizensForBern,Retweeted by,User,IWANT2NO,1
User,CitizensForBern,Retweeted by,User,NlitendOperativ,1
User,CitizensForBern,Retweeted by,User,NullifiedVoice,1
User,CitizensForBern,Retweeted by,User,PIStaker20,1
User,CitizensForBern,Retweeted by,User,jennasky38377,1
User,ClarkRaha,Retweeted by,User,buckahinski,1
User,CommieAngel,Retweeted by,User,ASMooTH650,1
User,CommieAngel,Retweeted by,User,DebsDiaries,1
User,CommieAngel,Retweeted by,User,mssenatorbenard,1
User,CongressLawton4,Retweeted by,User,BybeeWinecloud,1
User,CongressLawton4,Retweeted by,User,DebsDiaries,1
User,CongressLawton4,Retweeted by,User,HungryNinjaBear,1
User,CongressLawton4,Retweeted by,User,K810Mt,1
User,CongressLawton4,Retweeted by,User,RickJWallace94,1
User,CongressLawton4,Retweeted by,User,johnnywrenn,1
User,CongressLawton4,Retweeted by,User,magister418,1
User,CongressLawton4,Retweeted by,User,marc_shariat,1
User,CongressLawton4,Retweeted by,User,w7bro,1
User,Cowicide,Retweeted by,User,CarthyismsRad,1
User,Cowicide,Retweeted by,User,DianaBardsley,1
User,Cowicide,Retweeted by,User,JMotley9,1
User,Cowicide,Retweeted by,User,John_n_Oregon,1
User,Cowicide,Retweeted by,User,PostScarcityPal,1
User,Cowicide,Retweeted by,User,Skankyhunt,1
User,Cowicide,Retweeted by,User,arachnet,1
User,Cowicide,Retweeted by,User,ghostkidarioch,1
User,Cowicide,Retweeted by,User,kevinjbrauer,2
User,Cowicide,Retweeted by,User,polirealm,1
User,Creeemi,Retweeted by,User,bernorjill,1
User,CroughEdward,Retweeted by,User,LoriHackney,1
User,CroughEdward,Retweeted by,User,jonrocks69,1
User,CultureShlock,Retweeted by,User,Alta_LMSW,1
User,CultureShlock,Retweeted by,User,BlackPatriotQ17,1
User,CultureShlock,Retweeted by,User,BuddyMoore23,1
User,CultureShlock,Retweeted by,User,CGlerking,1
User,CultureShlock,Retweeted by,User,CinderellaMan2,1
User,CultureShlock,Retweeted by,User,DanielxXxGarcia,1
User,CultureShlock,Retweeted by,User,DiamondCut2017,1
User,CultureShlock,Retweeted by,User,FuMikechu,1
User,CultureShlock,Retweeted by,User,JMotley9,1
User,CultureShlock,Retweeted by,User,Jcotty_18,1
User,CultureShlock,Retweeted by,User,KJSOpenGov,1
User,CultureShlock,Retweeted by,User,KristinG70,1
User,CultureShlock,Retweeted by,User,LibertyFan76,1
User,CultureShlock,Retweeted by,User,LuckyLuna07,1
User,CultureShlock,Retweeted by,User,LukusBlack,1
User,CultureShlock,Retweeted by,User,M00se1992,1
User,CultureShlock,Retweeted by,User,RHinSarata,1
User,CultureShlock,Retweeted by,User,RtDassler,1
User,CultureShlock,Retweeted by,User,SarahKutzler,1
User,CultureShlock,Retweeted by,User,ShamelessKlutz,1
User,CultureShlock,Retweeted by,User,StacyChen20,1
User,CultureShlock,Retweeted by,User,Striped_Sponge,1
User,CultureShlock,Retweeted by,User,TheresaPagano,1
User,CultureShlock,Retweeted by,User,TriciaHill7,1
User,CultureShlock,Retweeted by,User,USMC81Mortarman,1
User,CultureShlock,Retweeted by,User,VinceGottalotta,1
User,CultureShlock,Retweeted by,User,VotingRed1,1
User,CultureShlock,Retweeted by,User,bootyspankinn,1
User,CultureShlock,Retweeted by,User,erikwill,1
User,CultureShlock,Retweeted by,User,geneeverettshow,1
User,CultureShlock,Retweeted by,User,gregtobacco,1
User,CultureShlock,Retweeted by,User,jolluxhart,1
User,CultureShlock,Retweeted by,User,justonepatriot,1
User,CultureShlock,Retweeted by,User,kevinjbrauer,1
User,CultureShlock,Retweeted by,User,moreyahyaplease,1
User,CultureShlock,Retweeted by,User,mschleifer13,1
User,CultureShlock,Retweeted by,User,natanael_zc,1
User,CultureShlock,Retweeted by,User,oh_tom_hogan,1
User,CultureShlock,Retweeted by,User,originlbookgirl,1
User,CultureShlock,Retweeted by,User,rickmaitra,1
User,CultureShlock,Retweeted by,User,shepersists2,1
User,CultureShlock,Retweeted by,User,viking_curse,1
User,CultureShlock,Retweeted by,User,winewatcher,1
User,Cynicurus,Retweeted by,User,CarthyismsRad,1
User,DGreatAwakening,Retweeted by,User,KJacob74,1
User,DGreatAwakening,Retweeted by,User,jonrocks69,1
User,DHajjari,Retweeted by,User,bernorjill,1
User,DRKMATR420,Retweeted by,User,stampysez_relax,1
User,DSA_weed_caucus,Retweeted by,User,jamestrumpster1,1
User,Danny_Stainview,Retweeted by,User,CarthyismsRad,1
User,Dean5012,Retweeted by,User,Ginbatt,1
User,Dean5012,Retweeted by,User,KeelingCurve_9,1
User,Dean5012,Retweeted by,User,SouthernGal918,1
User,Dean5012,Retweeted by,User,billie_capri,1
User,Dean5012,Retweeted by,User,drbaldwin,1
User,Dean5012,Retweeted by,User,kevinjbrauer,1
User,Dean5012,Retweeted by,User,polirealm,1
User,Dean5012,Retweeted by,User,rebeccafiercexo,1
User,DianePkbg,Retweeted by,User,ArielleCurtin,1
User,DianePkbg,Retweeted by,User,IsotopeC14,1
User,DianePkbg,Retweeted by,User,NlitendOperativ,1
User,DianePkbg,Retweeted by,User,bernorjill,1
User,DianePkbg,Retweeted by,User,dime85sg,1
User,DianePkbg,Retweeted by,User,jennasky38377,1
User,DianePkbg,Retweeted by,User,o_J4D3N_o,1
User,EKraabel,Retweeted by,User,CarthyismsRad,1
User,EKraabel,Retweeted by,User,NlitendOperativ,1
User,EKraabel,Retweeted by,User,PottPoll,1
User,EKraabel,Retweeted by,User,kevinjbrauer,1
User,EdToShred,Retweeted by,User,GeorgeSoniak,1
User,EdanClay,Retweeted by,User,BlueDevilyn,1
User,EdanClay,Retweeted by,User,ColleenPaige1,1
User,EdanClay,Retweeted by,User,DanSkinnerArt,1
User,EdanClay,Retweeted by,User,Draniarb,1
User,EdanClay,Retweeted by,User,GayJessegirl,1
User,EdanClay,Retweeted by,User,GlennLibby,1
User,EdanClay,Retweeted by,User,SaucyMinx8,1
User,EdanClay,Retweeted by,User,TheMominatrixx,1
User,EdanClay,Retweeted by,User,We_R_Watching_U,1
User,EdanClay,Retweeted by,User,dianesummers6,1
User,EdanClay,Retweeted by,User,eimzcaomhanach,2
User,EdanClay,Retweeted by,User,lestatdelc,2
User,EdanClay,Retweeted by,User,pj5ullivan,1
User,Elisabeth_04,Retweeted by,User,foolm1ns,1
User,Ellars,Retweeted by,User,907AlaskanFern,1
User,Ellars,Retweeted by,User,AEGISAllianceTM,1
User,Ellars,Retweeted by,User,Alyssumn35,1
User,Ellars,Retweeted by,User,AmyJeanKenna5,1
User,Ellars,Retweeted by,User,AnbuJr010,1
User,Ellars,Retweeted by,User,AnnabelleHawk2,1
User,Ellars,Retweeted by,User,ArielleCurtin,1
User,Ellars,Retweeted by,User,BlackPatriotQ17,1
User,Ellars,Retweeted by,User,BlueHat4Life,1
User,Ellars,Retweeted by,User,BrudalBruthers,1
User,Ellars,Retweeted by,User,Ccaragon57,1
User,Ellars,Retweeted by,User,ChaseNeiz,1
User,Ellars,Retweeted by,User,CodyRh2020,1
User,Ellars,Retweeted by,User,CommanderCoin,1
User,Ellars,Retweeted by,User,CucuillinSkyes,1
User,Ellars,Retweeted by,User,DarkDrai,1
User,Ellars,Retweeted by,User,Decima28936219,1
User,Ellars,Retweeted by,User,IanGabrielDraws,1
User,Ellars,Retweeted by,User,InfiniteLegend,1
User,Ellars,Retweeted by,User,Invictus891,1
User,Ellars,Retweeted by,User,Jen2Jenny,1
User,Ellars,Retweeted by,User,JohnnyUtah1843,1
User,Ellars,Retweeted by,User,JoshuaTemple80,1
User,Ellars,Retweeted by,User,KevioShowmann,1
User,Ellars,Retweeted by,User,Knowmium,1
User,Ellars,Retweeted by,User,LarrauryJocelyn,1
User,Ellars,Retweeted by,User,LegendOfSandy,1
User,Ellars,Retweeted by,User,Leo68915109,1
User,Ellars,Retweeted by,User,LindaKay1971,1
User,Ellars,Retweeted by,User,LuckyLuna07,1
User,Ellars,Retweeted by,User,MaudlinMaenad,1
User,Ellars,Retweeted by,User,MichaelinMI,1
User,Ellars,Retweeted by,User,MissMorgaine,2
User,Ellars,Retweeted by,User,NavidHedayati,1
User,Ellars,Retweeted by,User,Nunyazbiz,1
User,Ellars,Retweeted by,User,PDXorax,3
User,Ellars,Retweeted by,User,PatsonRay,1
User,Ellars,Retweeted by,User,Peter_Z122,1
User,Ellars,Retweeted by,User,Quinnquelyn,1
User,Ellars,Retweeted by,User,RussellDMV,1
User,Ellars,Retweeted by,User,SabirSyreta,1
User,Ellars,Retweeted by,User,SamStar11982145,1
User,Ellars,Retweeted by,User,Tawanda46,1
User,Ellars,Retweeted by,User,ThisMicah,1
User,Ellars,Retweeted by,User,TriciaHill7,1
User,Ellars,Retweeted by,User,WinPropP,1
User,Ellars,Retweeted by,User,arsinoe_p,1
User,Ellars,Retweeted by,User,callingstream,1
User,Ellars,Retweeted by,User,chadrullman,1
User,Ellars,Retweeted by,User,chris34252462,1
User,Ellars,Retweeted by,User,dime85sg,1
User,Ellars,Retweeted by,User,dnrndn,1
User,Ellars,Retweeted by,User,dynphinia,1
User,Ellars,Retweeted by,User,embryo101,1
User,Ellars,Retweeted by,User,followblanca,1
User,Ellars,Retweeted by,User,jeantado,1
User,Ellars,Retweeted by,User,jennasky38377,1
User,Ellars,Retweeted by,User,jothe3inv,1
User,Ellars,Retweeted by,User,justonepatriot,1
User,Ellars,Retweeted by,User,kevinjbrauer,1
User,Ellars,Retweeted by,User,kingoftheD414,1
User,Ellars,Retweeted by,User,knoti_shop,1
User,Ellars,Retweeted by,User,mandystadt,1
User,Ellars,Retweeted by,User,natashasamani,1
User,Ellars,Retweeted by,User,patrickhhhhhh,1
User,Ellars,Retweeted by,User,polirealm,1
User,Ellars,Retweeted by,User,rentonMagaUK,1
User,Ellars,Retweeted by,User,reroll,1
User,Ellars,Retweeted by,User,rickmaitra,1
User,Ellars,Retweeted by,User,ruthellaowens,1
User,Ellars,Retweeted by,User,scotty2971,1
User,Ellars,Retweeted by,User,sexy_ed_sheeran,1
User,Ellars,Retweeted by,User,shuminghuang171,1
User,Ellars,Retweeted by,User,skylynjr06,1
User,Ellars,Retweeted by,User,the_one_mateo,1
User,Ellars,Retweeted by,User,thelifeofbf,1
User,Ellars,Retweeted by,User,winberniewin,1
User,Ellars,Retweeted by,User,xRAMx714,1
User,Engineerpolitix,Retweeted by,User,GodandtheBear,1
User,ErikBonez,Retweeted by,User,AgileApophenia,2
User,ErikBonez,Retweeted by,User,BillHog15360397,1
User,ErikBonez,Retweeted by,User,IsotopeC14,1
User,EuroYankeeBlog,Retweeted by,User,AndrewBrewGeisz,1
User,EuroYankeeBlog,Retweeted by,User,AnnabelleHawk2,1
User,EuroYankeeBlog,Retweeted by,User,BernieBot_2020,1
User,EuroYankeeBlog,Retweeted by,User,CarthyismsRad,1
User,EuroYankeeBlog,Retweeted by,User,FaithFortune99,2
User,EuroYankeeBlog,Retweeted by,User,Hawken,1
User,EuroYankeeBlog,Retweeted by,User,IgorZeTodorovic,1
User,EuroYankeeBlog,Retweeted by,User,Michael_Thal,1
User,EuroYankeeBlog,Retweeted by,User,Monices_Pieces,1
User,EuroYankeeBlog,Retweeted by,User,PearlJolly,1
User,EuroYankeeBlog,Retweeted by,User,StCasimir1,1
User,EuroYankeeBlog,Retweeted by,User,YannickStromei,1
User,EuroYankeeBlog,Retweeted by,User,alishajane777,1
User,EuroYankeeBlog,Retweeted by,User,be_elzabozo,1
User,EuroYankeeBlog,Retweeted by,User,marc_shariat,1
User,EuroYankeeBlog,Retweeted by,User,rentonMagaUK,1
User,EuroYankeeBlog,Retweeted by,User,strongholdbk,1
User,EuroYankeeBlog,Retweeted by,User,tntroy61,1
User,EuroYankeeBlog,Retweeted by,User,venturing_minds,1
User,EuroYankeeBlog,Retweeted by,User,wontholdmynose,1
User,Exiledathome,Retweeted by,User,lupo4cl2,1
User,FemaleBernieBro,Retweeted by,User,RealCyrilO,1
User,FemaleBernieBro,Retweeted by,User,Steve12608013,1
User,FemaleBernieBro,Retweeted by,User,marc_shariat,1
User,FleeingCarcosa,Retweeted by,User,BillHog15360397,1
User,FrancisNgannou_,Retweeted by,User,DennisSomers5,1
User,FrancisNgannou_,Retweeted by,User,DonaldC6,2
User,FrancisNgannou_,Retweeted by,User,HellionHellfire,1
User,FrankPalaver,Retweeted by,User,KarenKat23,1
User,Frank_White_11,Retweeted by,User,AnnabelleHawk2,1
User,Frank_White_11,Retweeted by,User,DebrineKirk,1
User,Frank_White_11,Retweeted by,User,bernorjill,1
User,FredHam92844604,Retweeted by,User,HThurs,1
User,GarlandNixon,Retweeted by,User,B43Franco,2
User,GarlandNixon,Retweeted by,User,DianaBardsley,1
User,GarlandNixon,Retweeted by,User,IsotopeC14,1
User,GarlandNixon,Retweeted by,User,RealKimmyPach,1
User,GarlandNixon,Retweeted by,User,berniewins2020,1
User,GarlandNixon,Retweeted by,User,grantjarvis66,2
User,GarlandNixon,Retweeted by,User,jeantado,1
User,GarlandNixon,Retweeted by,User,lupo4cl2,1
User,GarlandNixon,Retweeted by,User,marc_shariat,1
User,GarlandNixon,Retweeted by,User,partynxs,2
User,Gingrich_of_PA,Retweeted by,User,Benrichards7777,1
User,Gingrich_of_PA,Retweeted by,User,BlackTrain,1
User,Gingrich_of_PA,Retweeted by,User,IAmMelodyRose,1
User,Gingrich_of_PA,Retweeted by,User,Kootice,1
User,Gingrich_of_PA,Retweeted by,User,LisaMcGov,1
User,Gingrich_of_PA,Retweeted by,User,LobdellCliff,1
User,Gingrich_of_PA,Retweeted by,User,MMMcC54,1
User,Gingrich_of_PA,Retweeted by,User,Marilyn81202048,1
User,Gingrich_of_PA,Retweeted by,User,PatiM2,1
User,Gingrich_of_PA,Retweeted by,User,RivalTek,1
User,Gingrich_of_PA,Retweeted by,User,TDufon,1
User,Gingrich_of_PA,Retweeted by,User,TJBSKY25,1
User,Gingrich_of_PA,Retweeted by,User,VANBAND35,1
User,Gingrich_of_PA,Retweeted by,User,VotingRed1,1
User,Gingrich_of_PA,Retweeted by,User,bikerbd,1
User,Gingrich_of_PA,Retweeted by,User,connie2589,1
User,Gingrich_of_PA,Retweeted by,User,electrocoilz,1
User,Gingrich_of_PA,Retweeted by,User,fickett_donald,1
User,Gingrich_of_PA,Retweeted by,User,glasses_no,1
User,Gingrich_of_PA,Retweeted by,User,gregtobacco,1
User,Gingrich_of_PA,Retweeted by,User,jrbloom57,1
User,Gingrich_of_PA,Retweeted by,User,mattleathers,1
User,Gingrich_of_PA,Retweeted by,User,menbearpig1,1
User,Gingrich_of_PA,Retweeted by,User,schoondoggy,1
User,Gingrich_of_PA,Retweeted by,User,sovereignity77,1
User,Gingrich_of_PA,Retweeted by,User,truthcounts4,1
User,Gingrich_of_PA,Retweeted by,User,twitteesc,1
User,Gkappp,Retweeted by,User,bernorjill,1
User,Globalcitizn1,Retweeted by,User,AnnieDuBois69,1
User,Globalcitizn1,Retweeted by,User,Jack__Daw,1
User,Globalcitizn1,Retweeted by,User,tausendeins,1
User,GuiltyHonkey,Retweeted by,User,MericaF_Yeah,1
User,HamFistSwiggy,Retweeted by,User,Ernesto55248617,1
User,HamFistSwiggy,Retweeted by,User,JMotley9,1
User,HamFistSwiggy,Retweeted by,User,MichaelOldGregg,1
User,HamFistSwiggy,Retweeted by,User,R3d_Horse,1
User,HamFistSwiggy,Retweeted by,User,Skankyhunt,1
User,HamFistSwiggy,Retweeted by,User,cocoregime,1
User,HamFistSwiggy,Retweeted by,User,frixdays,1
User,HamFistSwiggy,Retweeted by,User,jamyangdolma12,1
User,HamFistSwiggy,Retweeted by,User,kevinjbrauer,1
User,HamFistSwiggy,Retweeted by,User,milibxnd,1
User,HamFistSwiggy,Retweeted by,User,polirealm,1
User,HansenLit,Retweeted by,User,CristianBebop,1
User,HansenLit,Retweeted by,User,JayMuhSu,1
User,HansenLit,Retweeted by,User,KarateGrizzly,1
User,HansenLit,Retweeted by,User,MaudlinMaenad,1
User,HansenLit,Retweeted by,User,Michael_Thal,1
User,HansenLit,Retweeted by,User,NCremin,1
User,HansenLit,Retweeted by,User,Politicoaster,1
User,HansenLit,Retweeted by,User,RHinSarata,1
User,HansenLit,Retweeted by,User,RigoHC,1
User,HansenLit,Retweeted by,User,RueBarb_,1
User,HansenLit,Retweeted by,User,Skankyhunt,1
User,HansenLit,Retweeted by,User,WinPropP,1
User,HansenLit,Retweeted by,User,imnoahc,1
User,HansenLit,Retweeted by,User,klefling,1
User,HansenLit,Retweeted by,User,mfosb,1
User,HansenLit,Retweeted by,User,occularmandible,1
User,HansenLit,Retweeted by,User,revolt777,1
User,HansenLit,Retweeted by,User,sniffmypiss,1
User,HansenLit,Retweeted by,User,thelifeofbf,1
User,HansenLit,Retweeted by,User,vox_politica,1
User,Hard_Bastard,Retweeted by,User,rentonMagaUK,1
