ts,location_name,woeid,trend_name,tweet_volume
2020-02-04 07:00:19.577 UTC,Baltimore,2358820,#MayorCheat,
2020-02-04 07:00:30.593 UTC,Nashville,2457170,#MayorCheat,
2020-02-04 07:00:30.698 UTC,San Francisco,2487956,#MayorCheat,
2020-02-04 07:00:30.777 UTC,Seattle,2490383,#MayorCheat,
2020-02-04 07:00:34.924 UTC,Cincinnati,2380358,#MayorCheat,
2020-02-04 07:00:35.437 UTC,San Antonio,2487796,#MayorCheat,
2020-02-04 07:00:35.660 UTC,Tucson,2508428,#MayorCheat,
2020-02-04 07:00:52.744 UTC,Omaha,2465512,#MayorCheat,
2020-02-04 07:01:20.570 UTC,Milwaukee,2451822,#MayorCheat,
2020-02-04 07:01:24.606 UTC,Las Vegas,2436704,#MayorCheat,
2020-02-04 07:01:24.962 UTC,Salt Lake City,2487610,#MayorCheat,
2020-02-04 07:01:54.716 UTC,Austin,2357536,#MayorCheat,
2020-02-04 07:02:07.193 UTC,Columbus,2383660,#MayorCheat,
2020-02-04 07:02:07.230 UTC,Denver,2391279,#MayorCheat,
2020-02-04 07:02:07.273 UTC,Los Angeles,2442047,#MayorCheat,
2020-02-04 07:02:08.078 UTC,Portland,2475687,#MayorCheat,
2020-02-04 08:00:14.410 UTC,Gomel,825978,#MayorCheat,
2020-02-04 08:00:15.126 UTC,Brest,824382,#MayorCheat,
2020-02-04 08:00:17.017 UTC,Baton Rouge,2359991,#MayorCheat,
2020-02-04 08:00:17.322 UTC,New Haven,2458410,#MayorCheat,
2020-02-04 08:00:19.026 UTC,Colorado Springs,2383489,#MayorCheat,
2020-02-04 08:00:22.143 UTC,Charlotte,2378426,#MayorCheat,
2020-02-04 08:00:22.252 UTC,Chicago,2379574,#MayorCheat,
2020-02-04 08:00:22.364 UTC,Omaha,2465512,#MayorCheat,
2020-02-04 08:00:22.476 UTC,Phoenix,2471390,#MayorCheat,
2020-02-04 08:00:26.432 UTC,San Francisco,2487956,#MayorCheat,
2020-02-04 08:00:26.573 UTC,San Jose,2488042,#MayorCheat,
2020-02-04 08:00:26.683 UTC,Tallahassee,2503713,#MayorCheat,
2020-02-04 08:00:26.817 UTC,Tampa,2503863,#MayorCheat,
2020-02-04 08:00:37.729 UTC,Virginia Beach,2512636,#MayorCheat,
2020-02-04 08:00:37.840 UTC,Washington,2514815,#MayorCheat,
2020-02-04 08:00:45.453 UTC,Worldwide,1,#MayorCheat,
2020-02-04 08:00:47.544 UTC,Atlanta,2357024,#MayorCheat,
2020-02-04 08:00:47.688 UTC,Minneapolis,2452078,#MayorCheat,
2020-02-04 08:00:47.821 UTC,Nashville,2457170,#MayorCheat,
2020-02-04 08:00:47.958 UTC,New Orleans,2458833,#MayorCheat,
2020-02-04 08:00:48.865 UTC,Albuquerque,2352824,#MayorCheat,
2020-02-04 08:00:50.327 UTC,Baltimore,2358820,#MayorCheat,
2020-02-04 08:00:50.461 UTC,Salt Lake City,2487610,#MayorCheat,
2020-02-04 08:00:50.593 UTC,Tucson,2508428,#MayorCheat,
2020-02-04 08:00:50.835 UTC,Las Vegas,2436704,#MayorCheat,
2020-02-04 08:00:56.455 UTC,St. Louis,2486982,#MayorCheat,
2020-02-04 08:00:56.565 UTC,Long Beach,2441472,#MayorCheat,
2020-02-04 08:00:56.673 UTC,Oklahoma City,2464592,#MayorCheat,
2020-02-04 08:00:56.807 UTC,Orlando,2466256,#MayorCheat,
2020-02-04 08:00:56.918 UTC,Raleigh,2478307,#MayorCheat,
2020-02-04 08:01:07.519 UTC,Milwaukee,2451822,#MayorCheat,
2020-02-04 08:01:07.653 UTC,Jacksonville,2428344,#MayorCheat,
2020-02-04 08:01:07.789 UTC,Mesa,2449808,#MayorCheat,
2020-02-04 08:01:07.925 UTC,Miami,2450022,#MayorCheat,
2020-02-04 08:01:08.064 UTC,Indianapolis,2427032,#MayorCheat,
2020-02-04 08:01:08.199 UTC,Portland,2475687,#MayorCheat,
2020-02-04 08:01:08.311 UTC,San Antonio,2487796,#MayorCheat,
2020-02-04 08:01:08.407 UTC,Seattle,2490383,#MayorCheat,
2020-02-04 08:01:08.877 UTC,Belarus,23424765,#MayorCheat,
2020-02-04 08:01:20.851 UTC,Cleveland,2381475,#MayorCheat,
2020-02-04 08:01:20.993 UTC,Jackson,2428184,#MayorCheat,
2020-02-04 08:01:21.107 UTC,Los Angeles,2442047,#MayorCheat,
2020-02-04 08:01:21.213 UTC,Pittsburgh,2473224,#MayorCheat,
2020-02-04 08:01:21.348 UTC,Providence,2477058,#MayorCheat,
2020-02-04 08:01:21.488 UTC,Birmingham,2364559,#MayorCheat,
2020-02-04 08:01:22.025 UTC,Detroit,2391585,#MayorCheat,
2020-02-04 08:01:22.139 UTC,Kansas City,2430683,#MayorCheat,
2020-02-04 08:01:22.420 UTC,Dallas-Ft. Worth,2388929,#MayorCheat,
2020-02-04 08:01:59.877 UTC,Grodno,825848,#MayorCheat,
2020-02-04 08:02:00.453 UTC,Minsk,834463,#MayorCheat,
2020-02-04 08:02:04.107 UTC,New York,2459115,#MayorCheat,
2020-02-04 08:02:04.214 UTC,Philadelphia,2471217,#MayorCheat,
2020-02-04 08:02:04.371 UTC,Sacramento,2486340,#MayorCheat,
2020-02-04 08:02:04.509 UTC,Denver,2391279,#MayorCheat,
2020-02-04 08:02:05.035 UTC,United States,23424977,#MayorCheat,
2020-02-04 08:02:05.177 UTC,Fresno,2407517,#MayorCheat,
2020-02-04 08:02:05.308 UTC,Honolulu,2423945,#MayorCheat,
2020-02-04 08:02:05.446 UTC,Memphis,2449323,#MayorCheat,
2020-02-04 08:02:05.670 UTC,Norfolk,2460389,#MayorCheat,
2020-02-04 08:02:05.813 UTC,Richmond,2480894,#MayorCheat,
2020-02-04 08:02:15.489 UTC,Greensboro,2414469,#MayorCheat,
2020-02-04 08:02:15.626 UTC,Harrisburg,2418046,#MayorCheat,
2020-02-04 08:02:15.759 UTC,San Diego,2487889,#MayorCheat,
2020-02-04 08:02:16.034 UTC,Austin,2357536,#MayorCheat,
2020-02-04 08:02:16.141 UTC,Cincinnati,2380358,#MayorCheat,
2020-02-04 08:02:16.249 UTC,El Paso,2397816,#MayorCheat,
2020-02-04 08:02:16.384 UTC,Houston,2424766,#MayorCheat,
2020-02-04 08:02:42.080 UTC,Louisville,2442327,#MayorCheat,
2020-02-04 08:02:42.212 UTC,Columbus,2383660,#MayorCheat,
2020-02-04 09:00:11.029 UTC,Gomel,825978,#MayorCheat,
2020-02-04 09:00:13.056 UTC,Indianapolis,2427032,#MayorCheat,
2020-02-04 09:00:13.194 UTC,Jackson,2428184,#MayorCheat,
2020-02-04 09:00:13.273 UTC,Kansas City,2430683,#MayorCheat,
2020-02-04 09:00:13.327 UTC,Charlotte,2378426,#MayorCheat,
2020-02-04 09:00:13.354 UTC,New Orleans,2458833,#MayorCheat,
2020-02-04 09:00:13.446 UTC,Honolulu,2423945,#MayorCheat,
2020-02-04 09:00:13.463 UTC,Sacramento,2486340,#MayorCheat,10115
2020-02-04 09:00:13.545 UTC,Virginia Beach,2512636,#MayorCheat,10115
2020-02-04 09:00:13.560 UTC,New York,2459115,#MayorCheat,
2020-02-04 09:00:13.653 UTC,Raleigh,2478307,#MayorCheat,
2020-02-04 09:00:13.694 UTC,Norfolk,2460389,#MayorCheat,
2020-02-04 09:00:13.761 UTC,San Antonio,2487796,#MayorCheat,
2020-02-04 09:00:13.813 UTC,Phoenix,2471390,#MayorCheat,
2020-02-04 09:00:13.867 UTC,San Jose,2488042,#MayorCheat,
2020-02-04 09:00:13.924 UTC,Pittsburgh,2473224,#MayorCheat,
2020-02-04 09:00:14.002 UTC,Tucson,2508428,#MayorCheat,
2020-02-04 09:00:14.073 UTC,Providence,2477058,#MayorCheat,
2020-02-04 09:00:14.373 UTC,Belarus,23424765,#MayorCheat,
2020-02-04 09:00:14.683 UTC,United States,23424977,#MayorCheat,
2020-02-04 09:00:17.342 UTC,Brest,824382,#MayorCheat,
2020-02-04 09:00:17.478 UTC,Cincinnati,2380358,#MayorCheat,
2020-02-04 09:00:18.191 UTC,Birmingham,2364559,#MayorCheat,
2020-02-04 09:00:25.831 UTC,Denver,2391279,#MayorCheat,
2020-02-04 09:00:25.961 UTC,Houston,2424766,#MayorCheat,
2020-02-04 09:00:26.099 UTC,Las Vegas,2436704,#MayorCheat,
2020-02-04 09:00:26.222 UTC,Omaha,2465512,#MayorCheat,
2020-02-04 09:00:26.332 UTC,Columbus,2383660,#MayorCheat,
2020-02-04 09:00:26.359 UTC,Orlando,2466256,#MayorCheat,
2020-02-04 09:00:32.227 UTC,Minsk,834463,#MayorCheat,
2020-02-04 09:00:34.352 UTC,Nashville,2457170,#MayorCheat,
2020-02-04 09:00:34.459 UTC,Oklahoma City,2464592,#MayorCheat,
2020-02-04 09:00:34.537 UTC,Philadelphia,2471217,#MayorCheat,
2020-02-04 09:00:34.674 UTC,San Francisco,2487956,#MayorCheat,
2020-02-04 09:00:40.449 UTC,Grodno,825848,#MayorCheat,10115
2020-02-04 09:00:47.105 UTC,Worldwide,1,#MayorCheat,10115
2020-02-04 09:00:47.584 UTC,Cleveland,2381475,#MayorCheat,
2020-02-04 09:00:47.691 UTC,El Paso,2397816,#MayorCheat,
2020-02-04 09:00:47.797 UTC,Los Angeles,2442047,#MayorCheat,
2020-02-04 09:00:47.930 UTC,San Diego,2487889,#MayorCheat,
2020-02-04 09:00:48.037 UTC,Washington,2514815,#MayorCheat,
2020-02-04 09:00:50.418 UTC,Greensboro,2414469,#MayorCheat,
2020-02-04 09:01:01.268 UTC,Dallas-Ft. Worth,2388929,#MayorCheat,
2020-02-04 09:01:02.117 UTC,Miami,2450022,#MayorCheat,10115
2020-02-04 09:01:02.226 UTC,Milwaukee,2451822,#MayorCheat,
2020-02-04 09:01:02.334 UTC,Minneapolis,2452078,#MayorCheat,
2020-02-04 09:01:02.437 UTC,Portland,2475687,#MayorCheat,
2020-02-04 09:01:02.909 UTC,Memphis,2449323,#MayorCheat,
2020-02-04 09:01:03.046 UTC,New Haven,2458410,#MayorCheat,
2020-02-04 09:01:03.182 UTC,Tallahassee,2503713,#MayorCheat,10115
2020-02-04 09:01:03.262 UTC,Tampa,2503863,#MayorCheat,10115
2020-02-04 09:01:03.402 UTC,Seattle,2490383,#MayorCheat,
2020-02-04 09:01:03.896 UTC,Baltimore,2358820,#MayorCheat,
2020-02-04 09:01:04.032 UTC,Austin,2357536,#MayorCheat,
2020-02-04 09:01:18.132 UTC,Fresno,2407517,#MayorCheat,10115
2020-02-04 09:01:18.289 UTC,Jacksonville,2428344,#MayorCheat,
2020-02-04 09:01:18.426 UTC,Long Beach,2441472,#MayorCheat,
2020-02-04 09:01:18.540 UTC,Richmond,2480894,#MayorCheat,
2020-02-04 09:01:19.059 UTC,Boston,2367105,#MayorCheat,
2020-02-04 09:01:22.979 UTC,Albuquerque,2352824,#MayorCheat,
2020-02-04 09:01:23.116 UTC,Atlanta,2357024,#MayorCheat,
2020-02-04 09:01:23.224 UTC,Baton Rouge,2359991,#MayorCheat,
2020-02-04 09:01:23.334 UTC,Colorado Springs,2383489,#MayorCheat,
2020-02-04 09:01:23.451 UTC,Detroit,2391585,#MayorCheat,
2020-02-04 09:01:23.585 UTC,Harrisburg,2418046,#MayorCheat,
2020-02-04 09:01:23.692 UTC,Louisville,2442327,#MayorCheat,
2020-02-04 09:01:23.802 UTC,Mesa,2449808,#MayorCheat,
2020-02-04 09:01:23.919 UTC,St. Louis,2486982,#MayorCheat,
2020-02-04 09:01:24.029 UTC,Salt Lake City,2487610,#MayorCheat,10115
2020-02-04 10:00:09.703 UTC,Worldwide,1,#MayorCheat,12772
2020-02-04 10:00:10.734 UTC,Ottawa,3369,#MayorCheat,12772
2020-02-04 10:00:10.837 UTC,Toronto,4118,#MayorCheat,12772
2020-02-04 10:00:13.943 UTC,Minneapolis,2452078,#MayorCheat,12772
2020-02-04 10:00:14.952 UTC,Los Angeles,2442047,#MayorCheat,12772
2020-02-04 10:00:15.063 UTC,Memphis,2449323,#MayorCheat,12772
2020-02-04 10:00:15.211 UTC,Norfolk,2460389,#MayorCheat,12772
2020-02-04 10:00:15.479 UTC,St. Louis,2486982,#MayorCheat,12772
2020-02-04 10:00:15.619 UTC,San Antonio,2487796,#MayorCheat,12772
2020-02-04 10:00:16.288 UTC,Milwaukee,2451822,#MayorCheat,12772
2020-02-04 10:00:16.433 UTC,Las Vegas,2436704,#MayorCheat,12772
2020-02-04 10:00:16.474 UTC,New York,2459115,#MayorCheat,12772
2020-02-04 10:00:16.549 UTC,Nashville,2457170,#MayorCheat,12772
2020-02-04 10:00:17.065 UTC,San Jose,2488042,#MayorCheat,12772
2020-02-04 10:00:17.202 UTC,San Diego,2487889,#MayorCheat,12772
2020-02-04 10:00:17.314 UTC,Canada,23424775,#MayorCheat,12772
2020-02-04 10:00:20.715 UTC,Salt Lake City,2487610,#MayorCheat,12772
2020-02-04 10:00:20.826 UTC,Belarus,23424765,#MayorCheat,12772
2020-02-04 10:00:22.642 UTC,Fresno,2407517,#MayorCheat,12772
2020-02-04 10:00:22.759 UTC,Charlotte,2378426,#MayorCheat,12772
2020-02-04 10:00:22.878 UTC,Cincinnati,2380358,#MayorCheat,12772
2020-02-04 10:00:23.509 UTC,Louisville,2442327,#MayorCheat,12772
2020-02-04 10:00:23.621 UTC,Mesa,2449808,#MayorCheat,12772
2020-02-04 10:00:23.704 UTC,New Orleans,2458833,#MayorCheat,12772
2020-02-04 10:00:32.962 UTC,Greensboro,2414469,#MayorCheat,12772
2020-02-04 10:00:38.245 UTC,Miami,2450022,#MayorCheat,12772
2020-02-04 10:00:38.467 UTC,Tampa,2503863,#MayorCheat,12772
2020-02-04 10:00:38.700 UTC,Raleigh,2478307,#MayorCheat,12772
2020-02-04 10:00:45.472 UTC,Dallas-Ft. Worth,2388929,#MayorCheat,12772
2020-02-04 10:00:45.707 UTC,Denver,2391279,#MayorCheat,12772
2020-02-04 10:00:46.071 UTC,Atlanta,2357024,#MayorCheat,12772
2020-02-04 10:00:46.175 UTC,Baton Rouge,2359991,#MayorCheat,12772
2020-02-04 10:00:46.293 UTC,Jacksonville,2428344,#MayorCheat,12772
2020-02-04 10:00:46.435 UTC,Oklahoma City,2464592,#MayorCheat,12772
2020-02-04 10:00:46.544 UTC,Seattle,2490383,#MayorCheat,12772
2020-02-04 10:00:52.956 UTC,Harrisburg,2418046,#MayorCheat,12772
2020-02-04 10:00:53.811 UTC,Albuquerque,2352824,#MayorCheat,12772
2020-02-04 10:00:54.200 UTC,Kansas City,2430683,#MayorCheat,12772
2020-02-04 10:00:54.311 UTC,Phoenix,2471390,#MayorCheat,13018
2020-02-04 10:00:54.422 UTC,Providence,2477058,#MayorCheat,12772
2020-02-04 10:00:54.504 UTC,Tallahassee,2503713,#MayorCheat,12772
2020-02-04 10:00:54.586 UTC,Virginia Beach,2512636,#MayorCheat,12772
2020-02-04 10:00:58.512 UTC,Gomel,825978,#MayorCheat,12772
2020-02-04 10:01:01.969 UTC,Minsk,834463,#MayorCheat,12772
2020-02-04 10:01:07.139 UTC,Winnipeg,2972,#MayorCheat,12772
2020-02-04 10:01:07.250 UTC,Quebec,3444,#MayorCheat,13018
2020-02-04 10:01:07.583 UTC,Calgary,8775,#MayorCheat,12772
2020-02-04 10:01:12.412 UTC,United States,23424977,#MayorCheat,13018
2020-02-04 10:01:12.684 UTC,Brest,824382,#MayorCheat,12772
2020-02-04 10:01:13.653 UTC,Boston,2367105,#MayorCheat,12772
2020-02-04 10:01:13.830 UTC,Cleveland,2381475,#MayorCheat,13018
2020-02-04 10:01:22.158 UTC,Honolulu,2423945,#MayorCheat,12772
2020-02-04 10:01:22.292 UTC,Detroit,2391585,#MayorCheat,12772
2020-02-04 10:01:22.434 UTC,Houston,2424766,#MayorCheat,12772
2020-02-04 10:01:22.568 UTC,New Haven,2458410,#MayorCheat,12772
2020-02-04 10:01:22.676 UTC,Grodno,825848,#MayorCheat,13018
2020-02-04 10:01:23.167 UTC,Columbus,2383660,#MayorCheat,12772
2020-02-04 10:01:23.360 UTC,Baltimore,2358820,#MayorCheat,13018
2020-02-04 10:01:23.499 UTC,Omaha,2465512,#MayorCheat,12772
2020-02-04 10:01:24.374 UTC,Indianapolis,2427032,#MayorCheat,12772
2020-02-04 10:01:24.652 UTC,El Paso,2397816,#MayorCheat,12772
2020-02-04 10:01:24.837 UTC,Richmond,2480894,#MayorCheat,12772
2020-02-04 10:01:25.084 UTC,Pittsburgh,2473224,#MayorCheat,12772
2020-02-04 10:01:25.191 UTC,Sacramento,2486340,#MayorCheat,12772
2020-02-04 10:01:35.487 UTC,Montreal,3534,#MayorCheat,12772
2020-02-04 10:01:36.009 UTC,Vancouver,9807,#MayorCheat,12772
2020-02-04 11:00:09.470 UTC,Toronto,4118,#mayorcheat,16179
2020-02-04 11:00:09.557 UTC,Edmonton,8676,#mayorcheat,16179
2020-02-04 11:00:09.679 UTC,Calgary,8775,#mayorcheat,16179
2020-02-04 11:00:14.002 UTC,Charlotte,2378426,#MayorCheat,16177
2020-02-04 11:00:14.148 UTC,Philadelphia,2471217,#MayorCheat,16177
2020-02-04 11:00:14.288 UTC,Cleveland,2381475,#MayorCheat,16177
2020-02-04 11:00:14.405 UTC,Vancouver,9807,#mayorcheat,16179
2020-02-04 11:00:14.525 UTC,Quebec,3444,#mayorcheat,16179
2020-02-04 11:00:15.432 UTC,Norfolk,2460389,#MayorCheat,16177
2020-02-04 11:00:15.547 UTC,Salt Lake City,2487610,#MayorCheat,16177
2020-02-04 11:00:16.399 UTC,United States,23424977,#MayorCheat,16177
2020-02-04 11:00:16.501 UTC,Gomel,825978,#MayorCheat,16177
2020-02-04 11:00:16.623 UTC,Minsk,834463,#MayorCheat,16177
2020-02-04 11:00:20.477 UTC,Fresno,2407517,#MayorCheat,16177
2020-02-04 11:00:20.584 UTC,Memphis,2449323,#MayorCheat,16177
2020-02-04 11:00:20.729 UTC,Miami,2450022,#MayorCheat,16177
2020-02-04 11:00:20.871 UTC,Orlando,2466256,#MayorCheat,16177
2020-02-04 11:00:21.012 UTC,Louisville,2442327,#MayorCheat,16177
2020-02-04 11:00:21.156 UTC,Mesa,2449808,#MayorCheat,16177
2020-02-04 11:00:22.124 UTC,Columbus,2383660,#MayorCheat,16177
2020-02-04 11:00:22.205 UTC,Jacksonville,2428344,#MayorCheat,16177
2020-02-04 11:00:22.343 UTC,Minneapolis,2452078,#MayorCheat,16177
2020-02-04 11:00:22.432 UTC,Phoenix,2471390,#MayorCheat,16177
2020-02-04 11:00:22.544 UTC,Las Vegas,2436704,#MayorCheat,16177
2020-02-04 11:00:22.655 UTC,St. Louis,2486982,#MayorCheat,16177
2020-02-04 11:00:23.214 UTC,Atlanta,2357024,#MayorCheat,16177
2020-02-04 11:00:23.465 UTC,San Francisco,2487956,#MayorCheat,16177
2020-02-04 11:00:23.600 UTC,Washington,2514815,#MayorCheat,16177
2020-02-04 11:00:23.946 UTC,Raleigh,2478307,#MayorCheat,16177
2020-02-04 11:00:24.057 UTC,San Jose,2488042,#MayorCheat,16177
2020-02-04 11:00:24.170 UTC,Tampa,2503863,#MayorCheat,16177
2020-02-04 11:00:27.738 UTC,New Orleans,2458833,#MayorCheat,16177
2020-02-04 11:00:27.857 UTC,Kansas City,2430683,#MayorCheat,16177
2020-02-04 11:00:31.069 UTC,San Antonio,2487796,#MayorCheat,16511
2020-02-04 11:00:35.594 UTC,Denver,2391279,#MayorCheat,16177
2020-02-04 11:00:35.736 UTC,Jackson,2428184,#MayorCheat,16177
2020-02-04 11:00:35.880 UTC,Long Beach,2441472,#MayorCheat,16177
2020-02-04 11:00:35.990 UTC,Richmond,2480894,#MayorCheat,16177
2020-02-04 11:00:37.106 UTC,Providence,2477058,#MayorCheat,16177
2020-02-04 11:00:37.245 UTC,Portland,2475687,#MayorCheat,16177
2020-02-04 11:00:37.471 UTC,Chicago,2379574,#MayorCheat,16177
2020-02-04 11:00:37.611 UTC,Virginia Beach,2512636,#MayorCheat,16177
2020-02-04 11:00:42.130 UTC,Ottawa,3369,#mayorcheat,16179
2020-02-04 11:00:43.531 UTC,Albuquerque,2352824,#MayorCheat,16177
2020-02-04 11:00:44.669 UTC,Birmingham,2364559,#MayorCheat,16177
2020-02-04 11:00:45.474 UTC,Pittsburgh,2473224,#MayorCheat,16177
2020-02-04 11:00:45.656 UTC,Grodno,825848,#MayorCheat,16177
2020-02-04 11:00:46.231 UTC,Baltimore,2358820,#MayorCheat,16177
2020-02-04 11:00:46.257 UTC,Sacramento,2486340,#MayorCheat,16177
2020-02-04 11:00:46.338 UTC,Milwaukee,2451822,#MayorCheat,16177
2020-02-04 11:00:46.395 UTC,Seattle,2490383,#MayorCheat,16511
2020-02-04 11:00:46.442 UTC,Honolulu,2423945,#MayorCheat,16177
2020-02-04 11:00:46.533 UTC,Belarus,23424765,#MayorCheat,16511
2020-02-04 11:00:46.552 UTC,El Paso,2397816,#MayorCheat,16177
2020-02-04 11:00:46.663 UTC,Harrisburg,2418046,#MayorCheat,16177
2020-02-04 11:00:46.769 UTC,Houston,2424766,#MayorCheat,16177
2020-02-04 11:00:46.879 UTC,Indianapolis,2427032,#MayorCheat,16511
2020-02-04 11:00:47.003 UTC,Los Angeles,2442047,#MayorCheat,16177
2020-02-04 11:00:47.153 UTC,Nashville,2457170,#MayorCheat,16177
2020-02-04 11:00:47.285 UTC,New Haven,2458410,#MayorCheat,16177
2020-02-04 11:00:52.363 UTC,Austin,2357536,#MayorCheat,16511
2020-02-04 11:00:54.052 UTC,Brest,824382,#MayorCheat,16177
2020-02-04 11:00:54.925 UTC,Cincinnati,2380358,#MayorCheat,16511
2020-02-04 11:00:55.483 UTC,Montreal,3534,#mayorcheat,16179
2020-02-04 11:00:55.655 UTC,New York,2459115,#MayorCheat,16177
2020-02-04 11:00:55.735 UTC,Oklahoma City,2464592,#MayorCheat,16177
2020-02-04 11:00:55.846 UTC,Winnipeg,2972,#mayorcheat,16179
2020-02-04 11:00:56.225 UTC,Worldwide,1,#MayorCheat,16511
2020-02-04 11:00:58.872 UTC,San Diego,2487889,#MayorCheat,16177
2020-02-04 11:01:06.868 UTC,Dallas-Ft. Worth,2388929,#MayorCheat,16511
2020-02-04 11:01:06.977 UTC,Detroit,2391585,#MayorCheat,16177
2020-02-04 11:01:07.087 UTC,Greensboro,2414469,#MayorCheat,16511
2020-02-04 11:01:07.195 UTC,Canada,23424775,#mayorcheat,16511
2020-02-04 11:01:35.865 UTC,Tallahassee,2503713,#MayorCheat,16177
2020-02-04 11:01:35.966 UTC,Tucson,2508428,#MayorCheat,16177
2020-02-04 11:01:42.272 UTC,Colorado Springs,2383489,#MayorCheat,16511
2020-02-04 11:02:06.588 UTC,Baton Rouge,2359991,#MayorCheat,16177
2020-02-04 11:02:06.859 UTC,Omaha,2465512,#MayorCheat,16177
2020-02-04 12:00:14.665 UTC,Ottawa,3369,#MayorCheat,21295
